,0,1,Prediction
227,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (116) - Copy - Copy.jpg,angry,angry
228,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (116) - Copy.jpg,angry,angry
229,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (117) - Copy - Copy.jpg,angry,angry
230,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (117) - Copy.jpg,angry,angry
231,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (118) - Copy - Copy.jpg,angry,angry
232,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (118) - Copy.jpg,angry,angry
233,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (119) - Copy - Copy.jpg,angry,angry
234,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (119) - Copy.jpg,angry,angry
235,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (12) - Copy - Copy.jpg,angry,angry
236,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (12) - Copy.jpg,angry,angry
237,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (12).jpg,angry,angry
238,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (120) - Copy - Copy.jpg,angry,angry
239,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (120) - Copy.jpg,angry,angry
240,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (121) - Copy - Copy.jpg,angry,angry
241,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (121) - Copy.jpg,angry,angry
242,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (122) - Copy - Copy.jpg,angry,angry
243,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (122) - Copy.jpg,angry,angry
244,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (123) - Copy - Copy.jpg,angry,angry
245,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (123) - Copy.jpg,angry,angry
246,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (124) - Copy - Copy.jpg,angry,angry
247,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (124) - Copy.jpg,angry,angry
248,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (125) - Copy - Copy.jpg,angry,angry
249,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (125) - Copy.jpg,angry,angry
250,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (126) - Copy - Copy.jpg,angry,angry
251,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (126) - Copy.jpg,angry,angry
252,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (127) - Copy - Copy.jpg,angry,angry
253,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (127) - Copy.jpg,angry,angry
254,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (128) - Copy - Copy.jpg,angry,angry
255,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (128) - Copy.jpg,angry,angry
256,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (129) - Copy - Copy.jpg,angry,angry
257,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (129) - Copy.jpg,angry,angry
258,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (13) - Copy - Copy.jpg,angry,angry
259,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (13) - Copy.jpg,angry,angry
260,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (13).jpg,angry,angry
261,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (130) - Copy - Copy.jpg,angry,angry
262,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (130) - Copy.jpg,angry,angry
263,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (131) - Copy - Copy.jpg,angry,angry
264,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (131) - Copy.jpg,angry,angry
265,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (132) - Copy - Copy.jpg,angry,angry
266,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (132) - Copy.jpg,angry,angry
267,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (133) - Copy - Copy.jpg,angry,angry
268,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (133) - Copy.jpg,angry,angry
269,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (134) - Copy - Copy.jpg,angry,angry
270,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (134) - Copy.jpg,angry,angry
271,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (135) - Copy - Copy.jpg,angry,angry
272,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (135) - Copy.jpg,angry,angry
273,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (136) - Copy - Copy.jpg,angry,angry
274,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (136) - Copy.jpg,angry,angry
275,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (137) - Copy - Copy.jpg,angry,angry
276,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (137) - Copy.jpg,angry,angry
277,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (138) - Copy - Copy.jpg,angry,angry
278,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (138) - Copy.jpg,angry,angry
279,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (139) - Copy - Copy.jpg,angry,angry
280,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (139) - Copy.jpg,angry,angry
281,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (14) - Copy - Copy.jpg,angry,angry
282,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (14) - Copy.jpg,angry,angry
283,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (14).jpg,angry,angry
284,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (140) - Copy - Copy.jpg,angry,angry
285,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (140) - Copy.jpg,angry,angry
286,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (141) - Copy - Copy.jpg,angry,angry
287,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (141) - Copy.jpg,angry,angry
288,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (142) - Copy - Copy.jpg,angry,angry
289,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (142) - Copy.jpg,angry,angry
290,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (143) - Copy - Copy.jpg,angry,angry
291,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (143) - Copy.jpg,angry,angry
292,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (144) - Copy - Copy.jpg,angry,angry
293,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (144) - Copy.jpg,angry,angry
294,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (145) - Copy - Copy.jpg,angry,angry
295,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (145) - Copy.jpg,angry,angry
296,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (146) - Copy - Copy.jpg,angry,angry
297,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (146) - Copy.jpg,angry,angry
298,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (147) - Copy - Copy.jpg,angry,angry
299,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (147) - Copy.jpg,angry,angry
300,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (148) - Copy - Copy.jpg,angry,angry
301,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (148) - Copy.jpg,angry,angry
302,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (149) - Copy - Copy.jpg,angry,angry
303,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (149) - Copy.jpg,angry,angry
304,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (15) - Copy - Copy.jpg,angry,angry
305,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (15) - Copy.jpg,angry,angry
306,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (150) - Copy - Copy.jpg,angry,angry
307,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (150) - Copy.jpg,angry,angry
308,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (151) - Copy - Copy.jpg,angry,angry
309,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (151) - Copy.jpg,angry,angry
310,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (152) - Copy - Copy.jpg,angry,angry
311,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (152) - Copy.jpg,angry,angry
312,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (153) - Copy - Copy.jpg,angry,angry
313,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (153) - Copy.jpg,angry,angry
314,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (154) - Copy - Copy.jpg,angry,angry
315,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (154) - Copy.jpg,angry,angry
316,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (155) - Copy - Copy.jpg,angry,angry
317,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (155) - Copy.jpg,angry,angry
318,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (156) - Copy - Copy.jpg,angry,angry
319,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (156) - Copy.jpg,angry,angry
320,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (157) - Copy - Copy.jpg,angry,angry
321,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (157) - Copy.jpg,angry,angry
322,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (158) - Copy - Copy.jpg,angry,angry
323,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (158) - Copy.jpg,angry,angry
324,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (159) - Copy - Copy.jpg,angry,angry
325,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (159) - Copy.jpg,angry,angry
326,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (16) - Copy - Copy.jpg,angry,angry
327,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (16) - Copy.jpg,angry,angry
328,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (160) - Copy - Copy.jpg,angry,angry
329,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (160) - Copy.jpg,angry,angry
330,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (161) - Copy - Copy.jpg,angry,angry
331,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (161) - Copy.jpg,angry,angry
332,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (162) - Copy - Copy.jpg,angry,angry
333,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (162) - Copy.jpg,angry,angry
334,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (163) - Copy - Copy.jpg,angry,angry
335,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (163) - Copy.jpg,angry,angry
336,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (164) - Copy - Copy.jpg,angry,angry
337,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (164) - Copy.jpg,angry,angry
338,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (165) - Copy - Copy.jpg,angry,angry
339,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (165) - Copy.jpg,angry,angry
340,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (166) - Copy - Copy.jpg,angry,angry
341,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (166) - Copy.jpg,angry,angry
342,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (167) - Copy - Copy.jpg,angry,angry
343,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (167) - Copy.jpg,angry,angry
344,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (168) - Copy - Copy.jpg,angry,angry
345,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (168) - Copy.jpg,angry,angry
346,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (169) - Copy - Copy.jpg,angry,angry
347,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (169) - Copy.jpg,angry,angry
348,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (17) - Copy - Copy.jpg,angry,angry
349,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (17) - Copy.jpg,angry,angry
350,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (170) - Copy - Copy.jpg,angry,angry
351,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (170) - Copy.jpg,angry,angry
352,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (171) - Copy - Copy - Copy.jpg,angry,angry
353,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (171) - Copy - Copy.jpg,angry,angry
354,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (171) - Copy.jpg,angry,angry
355,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (172) - Copy - Copy - Copy.jpg,angry,angry
356,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (172) - Copy - Copy.jpg,angry,angry
357,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/angry/10121 - Copy (172) - Copy.jpg,angry,angry
